date,temperature,latitude,longitude,Location,violation
2/2/15,18.37272727,41.72245,-87.585007,,4
2/2/15,18.37272727,41.96804,-87.74028,,2
2/2/15,18.37272727,41.975395,-87.751747,,1
2/2/15,18.37272727,41.975639,-87.728333,,1
2/2/15,18.37272727,41.968227,-87.739601,,6
2/2/15,18.37272727,41.968048,-87.747879,,3
2/2/15,18.37272727,41.807529,-87.743294,,2
2/2/15,18.37272727,41.798557,-87.743073,,13
2/2/15,18.37272727,41.798759,-87.743019,,1
2/2/15,18.37272727,41.792454,-87.781876,,3
2/2/15,18.37272727,42.011662,-87.812782,,2
2/2/15,18.37272727,42.011662,-87.812782,,1
2/2/15,18.37272727,41.997383,-87.788078,,3
2/2/15,18.37272727,41.997463,-87.787613,,4
2/2/15,18.37272727,41.997818,-87.690033,,3
2/2/15,18.37272727,41.997818,-87.690033,,1
2/2/15,18.37272727,41.990608,-87.689735,,1
2/2/15,18.37272727,41.99445,-87.714211,,5
2/3/15,19.54444444,41.881878,-87.745491,,3
2/3/15,19.54444444,41.880482,-87.755127,,5
2/3/15,19.54444444,41.880482,-87.755127,,4
2/3/15,19.54444444,41.873096,-87.74514,,1
2/3/15,19.54444444,41.88784,-87.765182,,2
2/3/15,19.54444444,41.887806,-87.765266,,7
2/3/15,19.54444444,41.881878,-87.745491,,1
2/3/15,19.54444444,41.873245,-87.745117,,2
2/3/15,19.54444444,41.880356,-87.764946,,1
2/3/15,19.54444444,41.998219,-87.660698,,6
2/3/15,19.54444444,41.998299,-87.660614,,4
2/3/15,19.54444444,41.985649,-87.655334,,4
2/3/15,19.54444444,41.985649,-87.655334,,20
2/3/15,19.54444444,41.9893,-87.670105,,3
2/3/15,19.54444444,41.764858,-87.66394,,4
2/3/15,19.54444444,41.764809,-87.683311,,1
2/3/15,19.54444444,41.771885,-87.683586,,2
2/3/15,19.54444444,41.793591,-87.664719,,2
2/3/15,19.54444444,41.779373,-87.664368,,3
2/3/15,19.54444444,41.779228,-87.674049,,1
2/3/15,19.54444444,41.765018,-87.663857,,2
2/3/15,19.54444444,41.779125,-87.683784,,3
2/3/15,19.54444444,41.772087,-87.68351,,1
2/3/15,19.54444444,41.916237,-87.667839,,1
2/3/15,19.54444444,41.916149,-87.667946,,7
2/3/15,19.54444444,41.903698,-87.648247,,4
2/3/15,19.54444444,41.932331,-87.678284,,5
2/3/15,19.54444444,41.946819,-87.688408,,7
2/3/15,19.54444444,41.954029,-87.708076,,5
2/3/15,19.54444444,41.932396,-87.678169,,2
2/3/15,19.54444444,41.932285,-87.68795,,1
2/3/15,19.54444444,41.939442,-87.707718,,2
2/3/15,19.54444444,41.93935,-87.707848,,14
2/3/15,19.54444444,41.961403,-87.688835,,7
2/3/15,19.54444444,41.946735,-87.708611,,1
2/3/15,19.54444444,41.780006,-87.625519,,3
2/3/15,19.54444444,41.779659,-87.644928,,2
2/3/15,19.54444444,41.844425,-87.705185,,1
2/3/15,19.54444444,41.851654,-87.724884,,3
2/3/15,19.54444444,41.837341,-87.704948,,1
2/3/15,19.54444444,41.837132,-87.704964,,3
2/3/15,19.54444444,41.847778,-87.734505,,9
2/3/15,19.54444444,41.844425,-87.705185,,3
2/3/15,19.54444444,41.851521,-87.724907,,1
2/3/15,19.54444444,41.764496,-87.702873,,1
2/3/15,19.54444444,41.778637,-87.722908,,2
2/3/15,19.54444444,41.990009,-87.748375,,1
2/3/15,19.54444444,41.989975,-87.748474,,1
2/3/15,19.54444444,41.990246,-87.728714,,10
2/3/15,19.54444444,41.990162,-87.72879,,1
2/3/15,19.54444444,41.74995,-87.702446,,3
2/3/15,19.54444444,41.750053,-87.682991,,1
2/3/15,19.54444444,41.74968,-87.721977,,1
2/3/15,19.54444444,41.891045,-87.620369,,16
2/3/15,19.54444444,41.891045,-87.620369,,1
2/3/15,19.54444444,41.881718,-87.647209,,1
2/3/15,19.54444444,41.881817,-87.647217,,2
2/3/15,19.54444444,41.81673,-87.743538,,21
2/3/15,19.54444444,41.81673,-87.743538,,1
2/3/15,19.54444444,41.976002,-87.689278,,3
